cvesht_edo,id_nano,alt_mean,alt_sd,densff_mean,densff_sd,prom_mean,prom_sd,slope_mean,slope_sd,glg_andesita,glg_toba_intermedia,glg_brecha_sedimentaria,glg_brecha_volcanica_basica,glg_toba_basica,glg_toba_basica_brecha_volcanica_basica,glg_aluvial,glg_basalto,glg_basalto_toba_basica,glg_volcanoclastico,glg_caliza,glg_conglomerado,glg_n_a,glg_dacita,glg_brecha_volcanica_intermedia,glg_lacustre,glg_basalto_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,suelo1_andosol,suelo1_cambisol,suelo1_regosol,suelo1_feozem,suelo1_litosol,suelo1_n_a,suelo1_fluvisol,suelo1_luvisol,suelo1_vertisol,suelo1_planosol,suelo1_histosol,suelo1_acrisol,suelo1_rendzina,suelo1_casta_ozem,suelo1_castanozem,suelo1_gleysol,suelo1_solonchak,suelo2_cambisol,suelo2_litosol,suelo2_vertisol,suelo2_feozem,suelo2_regosol,suelo2_n_a,suelo2_ninguno,suelo2_fluvisol,suelo2_andosol,suelo2_planosol,suelo2_luvisol,suelo2_gleysol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castanozem,suelo2_histosol,suelo2_solonchak,usv_us_ath,usv_vn_be_p,usv_vn_bo,usv_vn_bp,usv_vn_bp_e,usv_vs_be,usv_us_ah,usv_ic_pzi,usv_vn_dv,usv_vs_bp,usv_ic_bc,usv_vn_pam,usv_vs_bo,usv_vn_be,usv_us_ar,usv_vs_bp_e,usv_vn_sva,usv_vs_be_p,usv_vn_ca,usv_vn_mc,usv_ic_pc,usv_vn_tul,usv_vn_ms,usv_vn_bmm,usv_vs_sbc,usv_vs_bmm,usv_vn_mdr,usv_ic_pmi,usv_vn_sbc,usv_vn_bg,usv_vs_bt,usv_vn_ph,sueloinifap_andosol_humico,sueloinifap_cambisol_humico,sueloinifap_regosol_eutrico,sueloinifap_feozem_haplico,sueloinifap_litosol,sueloinifap_cambisol_eutrico,sueloinifap_regosol_districo,sueloinifap_fluvisol_districo,sueloinifap_fluvisol_eutrico,sueloinifap_andosol_molico,sueloinifap_feozem_luvico,sueloinifap_na,sueloinifap_rendzina,sueloinifap_luvisol_cromico,sueloinifap_vertisol_pelico,sueloinifap_andosol_ocrico,sueloinifap_planosol_eutrico,sueloinifap_vertisol_cromico,sueloinifap_planosol_molico,sueloinifap_luvisol_ortico,sueloinifap_regosol_calcarico,sueloinifap_cambisol_cromico,sueloinifap_feozem_gleyico,sueloinifap_histosol_eutrico,sueloinifap_acrisol_humico,sueloinifap_feozem_calcarico,sueloinifap_castanozem_calcico,sueloinifap_cambisol_calcico_calcarico,sueloinifap_castanosem_haplico,sueloinifap_gleysol_molico,sueloinifap_solonchak_gleyico,sueloinifap_solonchak_molico
P-017,32,3419.88725752,410.87339179,0.055182374048,0.0217019132566,1148.77620895,152.992530956,7.262975967290645,3.7820821530204856,1347.1023403067852,1562.5285636128042,0,0,0,0,36.77690765924745,401.13637684736085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021.043606767294,0,326.50058165900947,0,0,0,0,0,0,0,0,0,0,0,0,364.99559197553344,1912.3559888745494,0,0,326.50058165900947,0,743.6920259172111,0,0,0,0,0,0,0,0,0,0,0,392.87007325646897,0,0,1623.69628217937,218.70682982644445,0,0,0,0,626.6675729219824,0,454.9781325305464,0,0,0,0,30.6252977113792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.1506227155478,0,350.0980453571105,0,1917.295520353659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-158,33,3345.96490693,439.567649673,0.104230625249,0.0375602690159,920.916638923,18.9649861328,6.6788189241311455,3.604558154985602,3200.9658983665536,489.8046410875109,0,0,0,0,99.19859604985459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.9008231438937,517.1904489989934,2290.994484242326,0,70.88337911897246,0,0,0,0,0,0,0,0,0,0,0,0,0,3201.89530738622,517.1904489989934,0,70.88337911897246,0,0,0,0,0,0,0,0,0,0,0,0,0,441.0356086950091,0,480.10600577468824,1420.5103621449666,1111.2719184124944,0,0,0,0,0,0,163.3049286280712,23.95876405551773,0,0,0,149.78154779364394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.973988995758,521.9335372904119,0,0,59.540683204926495,0,2289.520926013034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-007,34,3312.98001644,390.984014053,0.0926606421359,0.0341835381259,926.290200806,17.676194241,6.908310398466435,3.6161132792295834,1354.5057975319314,218.91562044779562,0,0,0,0,51.71888819731518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.26714364529823,170.18921226742768,1017.4067212455873,0,0.2772290186366473,0,0,0,0,0,0,0,0,0,0,0,0,0,1454.6738648908854,170.18921226742768,0,0.2772290186366473,0,0,0,0,0,0,0,0,0,0,0,0,0,129.9758191903999,0,225.5154489487396,724.5101769967557,487.349725457484,0,0,0,0,0,0,22.38965332316594,0,0,0,0,35.399482260361765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.85620960025176,172.55317554622198,0,0,0.06557312281459142,0,999.6653479076326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-008,35,2967.68375603,195.609792093,0.0617934791919,0.0197130638627,920.282824348,12.3114875682,5.420325998678989,2.432527070049633,1023.8378557246776,627.2931746663745,0,0,0,0,14.192658382731569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.9681478966879,608.6502705166992,395.70527036033394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.673418257022,608.6502705166992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.0533217234238,0,444.21437306725625,74.08252164956673,630.9734723335491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.8070024340952,607.0692616969283,0,0,0,0,397.44742464276646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-012,36,3963.07699908,545.184716557,0.10770162344,0.0458742815033,1012.5396342,17.0715444733,13.296298375792839,5.47802758699107,1718.5772927851608,0.9358542660119656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.9690974970922,0,731.544049554154,0,0,0,0,0,0,0,0,0,0,0,0,0,987.9690974970922,0,0,731.544049554154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.74098434045828,707.9305739569166,4.745796075958853,0,0,0,0,0,0,293.4111209232491,0,0,0,0,463.68467175455254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.3042064435705,0,985.2089406076536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-013,37,3852.07783627,431.249074426,0.0830991865824,0.0370200779034,1025.50856084,15.4985097806,12.952732797091526,6.197932250112903,800.2327505710512,42.63849425149259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.17882877632076,0,347.69241604627905,0,0,0,0,0,0,0,0,0,0,0,0,0,495.17882877632076,0,0,347.69241604627905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74162953754004,384.79245877544656,74.73013558552908,0,0,0,0,0,0,153.1892706777485,0,0,0,48.461278495583194,109.9564717507241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.2375996398298,0,487.63364518272425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-021,38,3579.67567381,472.974375705,0.0823590713739,0.00852787476035,1152.32399902,73.9606880547,13.051984216234656,5.368616196487502,606.4950143692773,283.2182735717208,0,0,94.93328876133049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.8353991292079,0,82.81117757311358,0,0,0,0,0,0,0,0,0,0,0,0,0,568.8857721138479,0,0,82.81117757311358,0,89.54954292411671,243.4000840912432,0,0,0,0,0,0,0,0,0,0,134.77890676465032,0,0,401.91509162022123,0,0,0,0,0,0,0,145.46502126354886,0,0,0,93.2239027806436,209.26365427321602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.9217925232751,0,85.89207657664264,0,565.8327076024133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-020,39,3345.38451863,282.896834092,0.0787846934982,0.00879832143441,1162.63311768,69.2323921751,10.739685519342846,4.408911023832614,213.39083501058204,417.1360346935185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.5268697040899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.5126776705039,0,0,0,0,184.8517400983631,180.1624519352229,0,0,0,0,0,0,0,0,0,0,153.88408984678105,0,0,139.84277906531534,0,0,0,32.318820226851706,0,5.890127869056473,0,12.23535486571634,0,0,0,249.8999056869445,36.45579214345993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.8821151584418,0,0,0,259.64475454564894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-014,40,2930.65065488,414.330895083,0.0259842234152,0.0272320245107,1025.18196106,86.6960698525,5.422733077763149,3.2381272773260896,753.3045509693992,1309.6214651077196,0,0,0,0,48.310465425081375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.1391291297898,1594.0973523722578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.1366710375479,802.6763331903381,0,72.28434814437163,517.1391291297898,0,0,0,0,0,0,0,0,0,0,0,0,0,671.0916865000431,0,0,612.6248252158118,150.55692767733558,0,26.532358119414905,90.76514613393631,0,0,0,0,0,0,24.098397924550994,322.51230832621974,0,213.0548316048501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.0238381639894,771.7986311459316,0,0,0,808.4140121921334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-178,41,3168.83940615,468.009092241,0.0618427426754,0.028396046292,955.26096235,38.382494903,9.089512025998356,4.717187583006975,122.58712801613315,0,378.93230152483954,0,650.1179462456531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.6373757866093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.3883891821147,894.2489866044946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.97424724555594,156.08749547784717,0,0,0,0,0,64.74446519758312,0,195.2941100494247,0,0,265.7371593889217,0,45.799898427280944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.5363927644037,0,0,0,319.1009830221881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-177,42,2991.96646663,377.14062345,0.0500018500024,0.0263957518652,935.454915365,37.2245785134,7.8041250404055535,4.324055800514002,0.9561181018767407,0,289.01168295548894,0,502.63582571605593,0,23.065852342280536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.7956600387249,0,0,0,93.8738190769456,0,0,0,0,0,0,0,0,0,0,281.07939238103074,440.71626765769423,0,0,0,0,93.8738190769456,0,0,0,0,0,0,0,0,0,0,0,0,0,302.70059546695956,126.82472418532905,0,0,0,0,0,77.41890533828588,0,70.07925136506164,0,0,238.11800911690864,0,0.5279936431328176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.57083107943777,0,0,0,277.63003664621885,121.46861139003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-180,43,3584.14593659,659.025447755,0.082330856123,0.0161740164388,1011.69121933,20.3109590263,12.853959016819351,5.798181528008655,266.428707716185,0,46.72860568496438,0,1178.4216389057972,0,0,39.11357570022954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.68375266706033,0,1048.9816209562812,0,210.0271543837787,0,0,0,0,0,0,0,0,0,0,0,0,2.3933760733296436,1046.5882448829516,0,0,210.0271543837787,0,0,0,271.68375266706033,0,0,0,0,0,0,0,0,0,0,170.161173585767,431.1081402121777,87.17444712389506,0,0,0,0,0,0,0,270.6248813560264,0,0,39.27867363380016,0,532.3452120954584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.2846540346891,0,706.1259836572385,0,186.20355495083345,0,376.07833536436965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-179,44,2964.7975869,293.7153561,0.0686019338253,0.0124906171484,975.504055447,22.7008264636,12.08569959686761,6.060285247395958,0,0,222.67338491628857,0,549.2674948541195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.15086458373554,0,694.7900151866717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.40177156696294,527.3882436197088,0,0,0,0,0,0,77.15086458373554,0,0,0,0,0,0,0,0,0,0,135.37963431843298,343.9958911313441,236.9259131960747,0,0,0,0,0,0,0,25.706137837322792,0,0,29.933303287238118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.12044182846374,0,522.7127890135333,0,0,0,195.10764892839043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-168,45,3032.89761431,334.495652816,0.111811103807,0.0456718581539,908.016498912,24.2129259556,8.452470077590055,3.6841582849287615,784.1479765395353,0,195.48893771261456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.0270027092647,0,0,0,0.6099115428637022,0,0,0,0,0,0,0,0,0,0,0.6099115428637022,979.0270027092647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.18081830915546,575.4632577666295,15.594192555323351,0,0,0,0,0,0,0,0,129.0183254894787,59.38032013155981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.6233902908516,0.013523961284778355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-169,46,3093.88205331,334.224802131,0.11031012442,0.0419705155208,893.679946899,29.3737078457,9.703472781070797,3.3014415503578514,500.94387767922166,0,299.47083518365184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.9134865011895,0,0,0,0.5012263616968206,0,0,0,0,0,0,0,0,0,0,0.5012263616968206,799.9134865011895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.23649888475086,476.85840715012637,0,0,0,1.6069934632254006,0,0,0,0,0,0,16.712813364757864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.3193954174483,0.0953174454286172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-170,47,3024.01394858,505.766160519,0.105549404508,0.0544456442379,884.060786197,53.0457718963,8.850833276924833,4.898201744844373,757.0378490627942,0,693.9697688737272,0,0,0,224.77892796082233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.4244854599299,0,0.6442897411637836,0,281.71777069627433,0,0,0,0,0,0,0,0,0,0,281.71777069627433,1393.4244854599299,0,0,0.6442897411637836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.96252089659643,236.8557820955508,748.3222656377638,0,0,31.331780870431704,102.73621586620598,0,0,0,84.94733902274263,0,0,332.07313767164965,0,0.5575038363340208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6223024904482894,0,1393.9606121677996,281.20363123906304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-171,48,3653.98307017,630.146931698,0.131407327724,0.0357088624009,927.650632916,44.4468975648,12.562807030098526,5.577353237024488,1615.7510950697856,0,112.5514435708446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.3389664896156,0,450.9635721508827,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.3389664896156,0,0,450.9635721508827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.53345187292564,511.5263890075981,543.7299040348166,0,0,0,88.39729013446858,0,0,0,286.98480814113395,0,0,0.8062090813792813,0,244.32448636827732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.58195356738236,0,1297.720585073131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-172,49,3797.9116601,569.68387496,0.118691388071,0.0267882246856,937.513276367,41.9068283994,13.242752125006371,5.42244338844008,946.415918267262,0,2.086082430318628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.5206283770825,0,388.98137232038965,0,0,0,0,0,0,0,0,0,0,0,0,0,559.5206283770825,0,0,388.98137232038965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.726800718359804,122.9413283147356,327.42942040484854,0,0,0,113.71611533104017,0,0,0,207.36203278123523,0,0,0.45443719315713965,0,154.87186595406527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.4372357356786,0,556.0647649617897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-176,50,3390.86122969,579.014951626,0.0575187239139,0.0332405777757,965.930133894,55.7310751156,11.318545457665426,7.394666028145614,1293.7310841271237,0,460.8665846232992,0,345.7526439718873,0,281.5652569027925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884.4512285259225,0,132.4867120164148,0,364.97762908301667,0,0,0,0,0,0,0,0,0,0,419.27552830500537,1514.9886812609834,0,0,132.4867120164148,0,315.1646480429505,0,0,0,0,0,0,0,0,0,0,0,0,0,752.9292520394589,511.45075999929,0,0,32.38737326158749,0,0,0,0,177.24753040378488,0,0,524.5170900871148,0,383.38356383412355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.36312030001767,0,119.10907249156568,0,1545.4354246855135,372.0079521481347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-160,51,3334.80125655,217.283148188,0.100190396288,0.0123663097276,860.396211897,17.3270307424,5.296481173741045,2.458040145088592,1121.0373107081632,0,97.92165559655257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.20758631222608,289.91267401751645,905.8387059749822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.91267401751645,929.0462922872083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.06689660105263,725.64296041782,0,0,0,63.94751927654286,0,0,0,0,0,0,16.955571404296183,0,0,109.34601860490314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.780517368038474,337.43390233294417,0,0,0,0,847.7445466037015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-161,52,3186.81148843,264.431670529,0.0920810006559,0.00982324359466,872.641751099,20.6685938786,8.154904222215976,3.2873627355217376,558.1885426521268,0,282.82388276211884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43730563720719,762.5751197770527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43730563720719,762.5751197770527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.92986696328785,0,0,0,16.17658345986241,0,0,0,0,0,0,0,0,0,365.90597499106656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.69900841090816,0,0,0,0,740.3134170033386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-162,53,2972.22259427,417.335903216,0.0571194269097,0.0412991890269,886.859479821,49.2485402292,6.651249435647707,3.4388235680138384,1700.518481989557,0,1026.1965572099843,0,12.820547598699857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.280329008873757,0,2082.8800915609436,0,539.4860574422208,0,101.88910878620466,0,0,0,0,0,0,0,0,0,0,90.9644805798681,1992.6121939894324,0,0,0,0,116.47285478672165,0,539.4860574422208,0,0,0,0,0,0,0,0,0,154.28224708338783,0,565.7100614603336,1037.9827620384572,0,0,47.51559213652869,35.80912829497175,0,0,0,0,0,582.0470005387165,316.1887952458047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.566441212558613,0,86.37771703816823,0,468.7510513972619,0,2063.6810000160417,0,113.15937713420827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-155,54,2906.13221077,293.128545762,0.103316414682,0.0484787816376,802.634024048,51.4341196535,5.151313926617096,1.948839021061102,1388.7555103120408,0,751.3583443770837,0,34.96377118146773,0,19.80399123386054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.43547676056242,1416.427439852118,0,704.0187004917774,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.4461403438954,74.43547676056242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.676031061953159,1210.125340385894,37.94684713072705,0,0,318.94420255426695,0,0,0,0,0,0,616.1891959716985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.54564297757959,1344.3864086756973,0,784.9495654511659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-156,55,2944.72070755,307.79523995,0.0810630208615,0.0392913314669,816.928148674,52.4479350654,6.144015261410314,3.228796901941719,988.1701991804688,0,141.9234664388896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.401906012972758,1084.4914525091892,10.207018056036212,30.993289041098755,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.484741550288,14.608924069008971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.05487524136622,618.5062678109176,0,0,0,21.491793371515293,0,0,0,0,0,0,357.7612494299717,0,0,20.279479765486336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.130519016105996,1064.1737107039064,0,56.64658374113613,0,0,2.1428521582331808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-164,56,3089.45235756,279.140437507,0.0883348383719,0.0310313044696,932.350434803,20.2617007107,9.0813598574861,3.1726135488296237,661.2701718766245,0,307.1777149306168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.518994484869837,0,890.2677046446095,0,68.61914139687612,0,4.042046280840054,0,0,0,0,0,0,0,0,0,0,4.042046280840054,890.2677046446095,0,0,0,0,5.518994484869837,0,68.61914139687612,0,0,0,0,0,0,0,0,0,83.94640564675248,0,478.7443711371289,146.55467680142547,0,0,28.023636983605144,0,0,0,0,0,0,231.17879623828472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8135914654996979,0,0,0,78.02991867446707,0,884.7839835593406,3.820393107909405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-175,57,3367.1847836,380.692865877,0.0593967426657,0.0174778302255,952.887690953,56.2674426838,8.512101027172942,4.567825515417184,317.4187613787946,0,257.38209074019767,0,1179.169645179029,0,143.9130906766785,329.2469858692176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.3582408661032,0,0,0,250.77233297791682,0,0,0,0,0,0,0,0,0,0,300.92018479370944,1926.2103890503106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.2175870503327,617.099074671452,0,0,0,55.712163000604875,0,0,0,576.9485831669849,0,0,261.153165954568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.84681094512894,0,0,0,1699.5238734862874,246.75988941261528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-174,58,3213.05601451,431.201623826,0.0574706807252,0.0141949820667,915.096906108,40.502383098,10.448460844099133,5.976340748282641,827.9512928017635,0,119.45882288649923,0,124.68368967261387,0,294.20062679549767,343.96383918863825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510.0540025474588,0,55.60278265160774,0,144.60148614598438,0,0,0,0,0,0,0,0,0,0,144.60148614598438,1510.0540025474588,0,0,55.60278265160774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.8115731569483,664.116038295157,0,0,0,93.3262912389524,0,0,0,213.99994706775533,0,0,345.00442158620774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2616868421805338,0,69.86323720448176,0,1509.9175553937619,129.2157919046218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-173,59,3403.27032416,470.765264173,0.0868404473045,0.0250084942785,923.489145915,43.4043974997,11.745737173043931,4.690728666695766,1955.4760393603938,0,281.85618217681537,0,0,0,10.51722162855284,92.36707941541536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.0342835124993,0,466.96374714775254,0,11.218491920782956,0,0,0,0,0,0,0,0,0,0,11.218491920782956,1862.0342835124993,0,0,466.96374714775254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.580561576543815,792.7710591908386,994.3107923845581,0,0,0,24.32462521052984,0,0,0,318.46375221861825,0,0,133.97957883499112,0,52.786153165107386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.62707948607374,0,1883.186263575739,9.403179519361165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-167,60,3692.24560064,522.53909884,0.152160649571,0.0333870296518,938.659612319,21.6347167374,11.121158522557447,5.874003317674798,1928.5434986117234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.12179646567,0,151.42170214592875,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.12179646567,0,0,151.42170214592875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.71737406028586,879.8135776932672,0,0,0,0,0,0,0,288.3287153635302,0,111.76027609252918,0,0,215.92355540200523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.05071387563402,0,1785.4927847360004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-153,61,2710.40418261,371.471654473,0.105069273648,0.0846822918857,681.221089681,44.3315765148,5.882305471648186,3.119321708254865,1031.239176066029,0,1275.804349610622,46.77422623267623,0,0,137.74545122691782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.2149573807455,0,1716.348245755529,0,0,0,0,0,0,0,0,0,0,0,0,0,2332.1511965034233,0,0,0,159.4120066328513,0,0,0,0,0,0,0,0,0,0,0,0,0,523.2212452584881,0,0,645.5820706561377,71.63550493751283,0,193.34759980719912,0,106.15043793020735,556.0512927552999,219.54238391066787,0,0,0,176.03266788064508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.432542476163,0,1745.1306606600615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
